240782504, 868.05, 187.43, 16
240782504, 106.11, 218.695, 67
240782504, 97.395, 122.48, 79
240782504, 56.865, 160.33, 76
240782504, 88.225, 128.675, 79
240782504, 70.325, 62.055, 82
240782504, 84.67, 189.495, 83
240782504, 80.48, 682.18, 8
240782504, 82.935, 205.605, 38
240782504, 56.65, 225.28, 36
240782504, 103.8, 142.02, 39
240782504, 89.16, 164.09, 39
240782504, 62.985, 129.725, 39
240782504, 73.83, 107.135, 39
240782504, 57.015, 127.81, 39
240782504, 95.03, 112.035, 39
240782504, 45.27, 224.75, 8
240782504, 0.590000000026, 185.71, 13
240782504, 744.355, 56.77, 16
240782504, 89.3, 13387.165, 39
240782504, 99.53, 125.055, 67
240782504, 65.015, 201.155, 61
240782504, 36.73, 144.755, 13
240782504, 442.425, 112.515, 16
240782504, 114.35, 6432.875, 74
240782504, 74.435, 124.635, 69
240782504, 118.765, 294.44, 84
240782504, 78.585, 594.245, 35
240782504, 109.25, 184.27, 37
240782504, 111.335, 361.99, 191
240782504, 91.25, 604.45, 190
240782504, 74.545, 470.715, 8
240782504, 118.95, 148.81, 52
240782504, 81.88, 73.045, 190
240782504, 60.88, 235.02, 48
240782504, 71.53, 209.245, 8
240782504, 52.93, 136.415, 8
240782504, 96.305, 122.645, 8
240782504, 107.81, 226.175, 8
240782504, 105.28, 165.125, 56
240782504, 306.545, 192.52, 16
240782504, 97.375, 1542.77, 54
240782504, 110.205, 146.17, 52
240782504, 58.845, 540.91, 13
240782504, 932.47, 241.74, 16
240782504, 60.085, 5404.52, 97
240782504, 65.455, 178.72, 96
240782504, 81.02, 291.845, 96
240782504, 34.95, 133.22, 13
240782504, 256.305, 188.14, 16
240782504, 48.58, 7976.7, 38
240782504, 114.44, 115.35, 38
240782504, 103.105, 453.905, 13
240782504, 86.525, 156.555, 163
240782504, 87.235, 146.325, 163
240782504, 63.93, 283.47, 32
240782504, 88.7, 141.305, 80
240782504, 72.47, 642.115, 8
240782504, 128.39, 69.19, 16
240782504, 87.555, 74.69, 80
240782504, 101.75, 115.95, 65
240782504, 90.165, 89.44, 82
240782504, 56.155, 240.05, 65
240782504, 74.205, 210.9, 76
240782504, 71.86, 142.74, 76
240782504, 101.635, 122.275, 69
240782504, 106.27, 92.14, 76
240782504, 90.705, 166.385, 32
240782504, 87.725, 75.755, 67
240782504, 62.425, 116.58, 79
240782504, 70.36, 166.215, 173
240782504, 102.11, 147.095, 79
240782504, 59.07, 71.025, 82
240782504, 71.365, 146.89, 68
240782504, 64.22, 94.04, 73
240782504, 92.155, 157.955, 78
240782504, 102.13, 37.045, 65
240782504, 109.87, 152.425, 69
240782504, 84.2, 462.69, 8
240782504, 79.07, 42.915, 84
240782504, 53.02, 31.9, 69
240782504, 85.625, 149.165, 83
240782504, 112.65, 64.08, 32
240782504, 82.345, 87.625, 80
240782504, 54.45, 158.81, 76
240782504, 76.68, 129.815, 79
240782504, 111, 41.6, 84
240782504, 56.84, 319.335, 40
240782504, 64.73, 127.145, 40
240782504, 80.55, 120.17, 40
240782504, 86.6, 214.145, 35
240782504, 77.38, 179.095, 13
240782504, 80.77, 150.47, 80
240782504, 86.36, 164.46, 76
240782504, 140.18, 77.11, 84
240782504, 100.61, 114.01, 190
240782504, 72.265, 793.85, 88
240782504, 84.285, 670.125, 76
240782504, 66.19, 153.075, 65
240782504, 52.885, 153.2, 66
240782504, 125.31, 255.585, 76
240782504, 90.94, 258.635, 8
240782504, 89.49, 51.505, 69
240782504, 80.47, 64.815, 76
240782504, 116.7, 74.085, 57
240782504, 100.275, 99.68, 50
240782504, 434.5, 112.355, 16
240782504, 83.04, 179.37, 70
240782504, 88.33, 178.035, 69
240782504, 113.685, 133.455, 65
240782504, 73.015, 137.645, 84
240782504, 80.3, 121.45, 85
240782504, 91.145, 197.12, 82
240782504, 92.075, 41.025, 69
240782504, 64.565, 238.875, 35
240782504, 80.51, 186.64, 13
240782504, 90.505, 175.08, 80
240782504, 89.82, 151.665, 76
240782504, 109.265, 69.475, 84
240782504, 88.18, 134.065, 190
240782504, 74.53, 623.925, 89
240782504, 63.175, 248.245, 76
240782504, 87.32, 87.805, 65
240782504, 84.34, 242.96, 66
240782504, 76.525, 315.965, 69
240782504, 86.54, 143.955, 76
240782504, 95.925, 100.64, 57
240782504, 128.765, 70.6, 50
240782504, 464.02, 131.735, 16
240782504, 328.075, 1546.465, 16
240782504, 138.175, 200.785, 65
240782504, 88.395, 117.76, 67
240782504, 76.275, 939.085, 8
240782504, 77.645, 159.625, 8
240782504, 287.68, 2114, 16
240782504, 111.46, 193.085, 65
240782504, 79.785, 167.77, 67
240782504, 66.745, 180.09, 73
240782504, 105.105, 389.53, 8
240782504, 78.59, 52.475, 84
240782504, 95.815, 114.865, 73
240782504, 83.67, 70.15, 86
240782504, 115.58, 159.03, 65
240782504, 79.665, 68.955, 84
240782504, 98.22, 58.955, 73
240782504, 78.965, 57.655, 79
240782504, 76.44, 132.75, 78
240782504, 63.225, 822.07, 35
240782504, 76.68, 178.06, 13
240782504, 76.75, 264.94, 80
240782504, 88.335, 138.145, 76
240782504, 90.845, 77.315, 84
240782504, 77.925, 92.265, 190
240782504, 106.135, 96.85, 84
240782504, 61.955, 125.08, 73
240782504, 111.235, 573.485, 84
240782504, 86.805, 188.77, 76
240782504, 61.585, 103.925, 69
240782504, 73.075, 124.615, 16
240782504, 83.43, 139.895, 57
240782504, 149.085, 17.24, 50
240782504, 74.615, 314.02, 80
240782504, 617.975, 153.055, 16
240782504, 95.33, 281.65, 65
240782504, 72.365, 53.895, 82
240782504, 94.43, 118.06, 65
240782504, 59.17, 125.89, 76
240782504, 74.785, 137.585, 76
240782504, 92.155, 50.4, 69
240782504, 88.435, 112.435, 76
240782504, 100.07, 122.14, 32
240782504, 93.255, 620.575, 67
240782504, 99.42, 66.695, 79
240782504, 44.965, 477.78, 82
240782504, 67.75, 248, 8
240782504, 89.375, 58.24, 79
240782504, 60.49, 60.97, 82
240782504, 78.215, 143.105, 68
240782504, 56.595, 540.625, 73
240782504, 81.075, 167.83, 78
240782504, 110.17, 51.01, 65
240782504, 112.495, 63.415, 84
240782504, 62.29, 70.375, 69
240782504, 85.835, 162.555, 83
240782504, 80.045, 102.44, 32
240782504, 69.985, 557.15, 80
240782504, 65.365, 147.7, 76
240782504, 79.6, 139.68, 79
240782504, 75.315, 42.23, 84
240782504, 77.535, 104.92, 32
240782504, 75.46, 9.31999999998, 70
240782504, 86.66, 96.49, 79
240782504, 57.49, 226.155, 84
240782504, 70.14, 389.46, 8
240782504, 93.66, 91.81, 32
240782504, 88.615, 68.835, 84
240782504, 72.05, 97.735, 72
240782504, 101.745, 63.12, 69
240782504, 70.995, 76.795, 32
240782504, 515.01, 300.09, 16
240782504, 108.555, 407.18, 73
240782504, 97.755, 140.945, 82
240782504, 97.55, 115.61, 73
240782504, 109.795, 110.095, 83
240782504, 76.525, 238.5, 32
240782504, 91.04, 164.52, 68
240782504, 99.055, 170.08, 65
240782504, 86.495, 74.55, 84
240782504, 81.87, 99.355, 65
240782504, 31.15, 58.05, 13
240782504, 511.14, 32.715, 16
240782504, 59.655, 9734.495, 38
240782504, 73.35, 130.975, 38
240782504, 70.53, 146.525, 35
240782504, 77.24, 181.91, 13
240782504, 75.66, 218.535, 80
240782504, 74.115, 149.235, 76
240782504, 97.5600000001, 63.83, 84
240782504, 87.7, 104.855, 190
240782504, 79.7, 149.075, 88
240782504, 93.455, 205.17, 84
240782504, 81.685, 168.84, 75
240782504, 97.425, 464.22, 8
240782504, 101.59, 130.73, 73
240782504, 82.305, 96.455, 67
240782504, 57.18, 8.48499999999, 75
240782504, 68.755, 167.57, 76
